X,Y,top, "ZLEVEL"
3853196.7785395230167, 39486454.766030155122, -600, "-600"
3853191.512194682844, 39486403.058492466807, -600, "-600"
3853185.7932167616673, 39486351.350954778492, -600, "-600"
3853179.5873627732508, 39486299.643417090178, -600, "-600"
3853172.8774992292747, 39486247.935879401863, -600, "-600"
3853171.1321538463235, 39486235.379916198552, -600, "-600"
3853165.8323018825613, 39486196.228341713548, -600, "-600"
3853158.4348226864822, 39486144.520804025233, -600, "-600"
3853150.7521773194894, 39486092.813266336918, -600, "-600"
3853142.9772702823393, 39486041.105728648603, -600, "-600"
3853135.3964776988141, 39485989.398190960288, -600, "-600"
3853128.3888540724292, 39485937.690653271973, -600, "-600"
3853122.3928274540231, 39485885.983115583658, -600, "-600"
3853120.0233846157789, 39485859.097123339772, -600, "-600"
3853117.8427568622865, 39485834.275577895343, -600, "-600"
3853115.0347421215847, 39485782.568040207028, -600, "-600"
3853114.1588444244117, 39485730.860502518713, -600, "-600"
3853115.2610547048971, 39485679.152964830399, -600, "-600"
3853118.2419880731031, 39485627.445427142084, -600, "-600"
3853120.0233846157789, 39485607.188031420112, -600, "-600"
3853122.9646290321834, 39485575.737889453769, -600, "-600"
3853129.2348480806686, 39485524.030351765454, -600, "-600"
3853136.7645534174517, 39485472.322814077139, -600, "-600"
3853145.2871534856968, 39485420.615276388824, -600, "-600"
3853154.5463895387948, 39485368.907738700509, -600, "-600"
3853164.3009098134935, 39485317.200201012194, -600, "-600"
3853171.1321538463235, 39485281.500362887979, -600, "-600"
3853174.4605856393464, 39485265.492663323879, -600, "-600"
3853184.9943441422656, 39485213.785125635564, -600, "-600"
3853195.4012685143389, 39485162.077587947249, -600, "-600"
3853205.4497256795876, 39485110.370050258934, -600, "-600"
3853214.8902686601505, 39485058.66251257062, -600, "-600"
3853222.2409230773337, 39485014.137277238071, -600, "-600"
3853223.5463021597825, 39485006.954974882305, -600, "-600"
3853231.5391683909111, 39484955.24743719399, -600, "-600"
3853238.3436735677533, 39484903.539899505675, -600, "-600"
3853244.1418574014679, 39484851.83236181736, -600, "-600"
3853249.427433617413, 39484800.124824129045, -600, "-600"
3853254.7344020423479, 39484748.41728644073, -600, "-600"
3853260.295495216269, 39484696.709748752415, -600, "-600"
3853266.1035452596843, 39484645.0022110641, -600, "-600"
3853272.2259367941879, 39484593.294673375785, -600, "-600"
3853273.3496923078783, 39484584.466929428279, -600, "-600"
3853278.9699012776837, 39484541.58713568747, -600, "-600"
3853286.2498029959388, 39484489.879597999156, -600, "-600"
3853293.975325923413, 39484438.172060310841, -600, "-600"
3853301.8536912705749, 39484386.464522622526, -600, "-600"
3853309.4869076814502, 39484334.756984934211, -600, "-600"
3853316.5118315168656, 39484283.049447245896, -600, "-600"
3853322.6539491079748, 39484231.341909557581, -600, "-600"
3853324.4584615388885, 39484213.42192593962, -600, "-600"
3853327.6264910865575, 39484179.634371869266, -600, "-600"
3853331.2755278591067, 39484127.926834180951, -600, "-600"
3853333.464234826155, 39484076.219296492636, -600, "-600"
3853333.9767498034053, 39484024.511758804321, -600, "-600"
3853332.4888864583336, 39483972.804221116006, -600, "-600"
3853328.424161715433, 39483921.096683427691, -600, "-600"
3853324.4584615388885, 39483896.296623207629, -600, "-600"
3853320.3514997023158, 39483869.389145739377, -600, "-600"
3853306.0450644432567, 39483817.681608051062, -600, "-600"
3853276.7988965990953, 39483765.974070362747, -600, "-600"
3853273.3496923078783, 39483762.551468119025, -600, "-600"
3853222.2409230773337, 39483727.495540060103, -600, "-600"
3853175.3674443638884, 39483714.266532674432, -600, "-600"
3853171.1321538463235, 39483713.03821054846, -600, "-600"
3853120.0233846157789, 39483703.416211396456, -600, "-600"
3853068.9146153847687, 39483692.016904816031, -600, "-600"
3853017.8058461542241, 39483675.752763599157, -600, "-600"
3852988.6883653295226, 39483662.558994986117, -600, "-600"
3852966.6970769236796, 39483653.606896013021, -600, "-600"
3852915.5883076926693, 39483624.626567475498, -600, "-600"
3852897.8271534852684, 39483610.851457297802, -600, "-600"
3852864.4795384621248, 39483586.192084804177, -600, "-600"
3852837.5270515494049, 39483559.143919609487, -600, "-600"
3852813.3707692311145, 39483533.663026101887, -600, "-600"
3852793.7315932679921, 39483507.436381921172, -600, "-600"
3852762.26200000057, 39483458.059324733913, -600, "-600"
3852760.9371684892103, 39483455.728844232857, -600, "-600"
3852735.420847795438, 39483404.021306544542, -600, "-600"
3852713.6119533944875, 39483352.313768856227, -600, "-600"
3852711.1532307695597, 39483345.805270500481, -600, "-600"
3852693.3875320446678, 39483300.606231160462, -600, "-600"
3852673.2923162947409, 39483248.898693472147, -600, "-600"
3852660.0444615390152, 39483215.66210488975, -600, "-600"
3852652.396339120809, 39483197.191155783832, -600, "-600"
3852630.3929406623356, 39483145.483618095517, -600, "-600"
3852608.9356923080049, 39483098.569121807814, -600, "-600"
3852606.6823192820884, 39483093.776080407202, -600, "-600"
3852581.5863927598111, 39483042.068542718887, -600, "-600"
3852557.8269230774604, 39482996.450683787465, -600, "-600"
3852554.594100099057, 39482990.361005030572, -600, "-600"
3852526.5127131608315, 39482938.653467342257, -600, "-600"
3852506.7181538464502, 39482903.115616828203, -600, "-600"
3852497.8400643807836, 39482886.945929653943, -600, "-600"
3852469.0990695161745, 39482835.238391965628, -600, "-600"
3852455.6093846159056, 39482812.28967371583, -600, "-600"
3852439.147333829198, 39482783.530854277313, -600, "-600"
3852406.766689457465, 39482731.823316588998, -600, "-600"
3852404.5006153848954, 39482728.436511844397, -600, "-600"
3852372.7217465667054, 39482680.115778900683, -600, "-600"
3852353.3918461543508, 39482653.799078240991, -600, "-600"
3852335.5207058372907, 39482628.408241212368, -600, "-600"
3852302.2830769233406, 39482587.659986071289, -600, "-600"
3852295.1832556449808, 39482576.700703524053, -600, "-600"
3852274.2508975877427, 39482524.993165835738, -600, "-600"
3852269.7535001202486, 39482473.285628147423, -600, "-600"
3852265.2209841939621, 39482421.578090459108, -600, "-600"
3852258.9044990949333, 39482369.870552770793, -600, "-600"
3852251.174307692796, 39482321.257462322712, -600, "-600"
3852250.7049006056041, 39482318.163015082479, -600, "-600"
3852241.2882044855505, 39482266.455477394164, -600, "-600"
3852230.070328284055, 39482214.747939705849, -600, "-600"
3852217.2714557307772, 39482163.040402017534, -600, "-600"
3852203.2366170608439, 39482111.332864329219, -600, "-600"
3852200.0655384617858, 39482099.566560529172, -600, "-600"
3852189.0648025590926, 39482059.625326640904, -600, "-600"
3852175.9310678495094, 39482007.917788952589, -600, "-600"
3852166.5213577854447, 39481956.210251264274, -600, "-600"
3852160.2658794200979, 39481904.502713575959, -600, "-600"
3852155.3397792479955, 39481852.795175887644, -600, "-600"
3852151.0105760530569, 39481801.087638199329, -600, "-600"
3852148.9567692312412, 39481774.039242997766, -600, "-600"
3852147.1264055217616, 39481749.380100511014, -600, "-600"
3852143.6450867303647, 39481697.6725628227, -600, "-600"
3852140.5750894225203, 39481645.965025134385, -600, "-600"
3852137.9723013802432, 39481594.25748744607, -600, "-600"
3852135.842882130295, 39481542.549949757755, -600, "-600"
3852134.1315950648859, 39481490.84241206944, -600, "-600"
3852132.7323399675079, 39481439.134874381125, -600, "-600"
3852131.5072820694186, 39481387.42733669281, -600, "-600"
3852130.3029482602142, 39481335.719799004495, -600, "-600"
3852128.9619300416671, 39481284.01226131618, -600, "-600"
3852127.3358454219997, 39481232.304723627865, -600, "-600"
3852125.3063163184561, 39481180.59718593955, -600, "-600"
3852122.8174441265874, 39481128.889648251235, -600, "-600"
3852119.9155458533205, 39481077.182110562921, -600, "-600"
3852116.780024764128, 39481025.474572874606, -600, "-600"
3852113.7200392102823, 39480973.767035186291, -600, "-600"
3852111.1173843089491, 39480922.059497497976, -600, "-600"
3852109.3187607782893, 39480870.351959809661, -600, "-600"
3852108.5041976119392, 39480818.644422121346, -600, "-600"
3852108.5663674660027, 39480766.936884433031, -600, "-600"
3852109.0291897682473, 39480715.229346744716, -600, "-600"
3852109.0288978270255, 39480663.521809056401, -600, "-600"
3852107.3916786503978, 39480611.814271368086, -600, "-600"
3852102.8671280164272, 39480560.106733679771, -600, "-600"
3852097.848000000231, 39480528.623890541494, -600, "-600"
3852094.5331294070929, 39480508.399195991457, -600, "-600"
3852081.9256584197283, 39480456.691658303142, -600, "-600"
3852065.4475241857581, 39480404.984120614827, -600, "-600"
3852046.7392307696864, 39480354.592068850994, -600, "-600"
3852046.1852030139416, 39480353.276582926512, -600, "-600"
3852024.1643179575913, 39480301.569045238197, -600, "-600"
3852001.8271545041353, 39480249.861507549882, -600, "-600"
3851995.6304615386762, 39480234.617032758892, -600, "-600"
3851979.287597775925, 39480198.153969861567, -600, "-600"
3851958.4680299847387, 39480146.446432173252, -600, "-600"
3851944.5216923081316, 39480105.439059071243, -600, "-600"
3851940.6463668094948, 39480094.738894484937, -600, "-600"
3851926.4962512198836, 39480043.031356796622, -600, "-600"
3851916.9326069056988, 39479991.323819108307, -600, "-600"
3851911.0091244871728, 39479939.616281419992, -600, "-600"
3851907.3337437622249, 39479887.908743724227, -600, "-600"
3851904.6032805535942, 39479836.201206035912, -600, "-600"
3851901.7729534446262, 39479784.493668347597, -600, "-600"
3851898.0174988545477, 39479732.786130659282, -600, "-600"
3851893.4129230771214, 39479688.412789560854, -600, "-600"
3851892.6959304385819, 39479681.078592970967, -600, "-600"
3851885.554685396608, 39479629.371055282652, -600, "-600"
3851876.0001322198659, 39479577.663517594337, -600, "-600"
3851863.7802423965186, 39479525.955979906023, -600, "-600"
3851848.7864389526658, 39479474.248442217708, -600, "-600"
3851842.3041538465768, 39479455.16747353971, -600, "-600"
3851831.59346652776, 39479422.540904529393, -600, "-600"
3851812.243714928627, 39479370.833366841078, -600, "-600"
3851791.1953846160322, 39479321.145365871489, -600, "-600"
3851790.3931814124808, 39479319.125829152763, -600, "-600"
3851768.2350728255697, 39479267.418291464448, -600, "-600"
3851744.8056797757745, 39479215.710753776133, -600, "-600"
3851740.086615385022, 39479205.547993205488, -600, "-600"
3851723.9749963800423, 39479164.003216087818, -600, "-600"
3851708.1142236562446, 39479112.295678399503, -600, "-600"
3851701.2911782381125, 39479060.588140711188, -600, "-600"
3851703.7877560192719, 39479008.880603022873, -600, "-600"
3851711.7604374703951, 39478957.173065334558, -600, "-600"
3851722.1923981150612, 39478905.465527646244, -600, "-600"
3851733.3856192878447, 39478853.757989957929, -600, "-600"
3851740.086615385022, 39478822.001892052591, -600, "-600"
3851744.8295113765635, 39478802.050452269614, -600, "-600"
3851756.0441469703801, 39478750.342914581299, -600, "-600"
3851766.2664349637926, 39478698.635376892984, -600, "-600"
3851775.4528620759957, 39478646.927839204669, -600, "-600"
3851783.607700781431, 39478595.220301516354, -600, "-600"
3851790.7669172240421, 39478543.512763828039, -600, "-600"
3851791.1953846160322, 39478539.84879489243, -600, "-600"
3851797.207435393706, 39478491.805226139724, -600, "-600"
3851802.7053588205017, 39478440.097688451409, -600, "-600"
3851807.3406809871085, 39478388.390150763094, -600, "-600"
3851811.2104659988545, 39478336.68261307478, -600, "-600"
3851814.4085160004906, 39478284.975075386465, -600, "-600"
3851817.0238144476898, 39478233.26753769815, -600, "-600"
3851819.139140653424, 39478181.560000009835, -600, "-600"
3853091.7602355754934, 39488471.360000006855, -550, "-550"
3853102.6367698721588, 39488419.65246231854, -550, "-550"
3853114.1755524100736, 39488367.944924630225, -550, "-550"
3853120.0233846157789, 39488342.807961657643, -550, "-550"
3853126.087035309989, 39488316.23738694191, -550, "-550"
3853138.1862783241086, 39488264.529849253595, -550, "-550"
3853150.283434510231, 39488212.82231156528, -550, "-550"
3853161.3154478110373, 39488161.114773876965, -550, "-550"
3853168.5313837765716, 39488109.40723618865, -550, "-550"
3853168.2560160751455, 39488057.699698500335, -550, "-550"
3853161.1294405879453, 39488005.99216081202, -550, "-550"
3853151.0037499032915, 39487954.284623123705, -550, "-550"
3853140.1398557242937, 39487902.57708543539, -550, "-550"
3853129.3057457138784, 39487850.869547747076, -550, "-550"
3853120.0233846157789, 39487805.667575381696, -550, "-550"
3853118.7315578889102, 39487799.162010058761, -550, "-550"
3853108.5881135561503, 39487747.454472370446, -550, "-550"
3853099.0901837232523, 39487695.746934682131, -550, "-550"
3853090.5465673813596, 39487644.039396993816, -550, "-550"
3853083.9160491265357, 39487592.331859305501, -550, "-550"
3853081.2910369047895, 39487540.624321617186, -550, "-550"
3853081.4422705951147, 39487488.916783928871, -550, "-550"
3853082.3987712473609, 39487437.209246240556, -550, "-550"
3853083.5088621424511, 39487385.501708552241, -550, "-550"
3853084.5496232658625, 39487333.794170863926, -550, "-550"
3853085.4376458711922, 39487282.086633175611, -550, "-550"
3853086.1379399169236, 39487230.379095487297, -550, "-550"
3853086.6326503423043, 39487178.671557798982, -550, "-550"
3853086.9083096929826, 39487126.964020110667, -550, "-550"
3853086.949885126669, 39487075.256482422352, -550, "-550"
3853086.7378399600275, 39487023.548944734037, -550, "-550"
3853086.2468197345734, 39486971.841407045722, -550, "-550"
3853085.4454440311529, 39486920.133869357407, -550, "-550"
3853084.2970832055435, 39486868.426331669092, -550, "-550"
3853082.761702475138, 39486816.718793980777, -550, "-550"
3853080.7989239818417, 39486765.011256292462, -550, "-550"
3853078.3723621917889, 39486713.303718596697, -550, "-550"
3853075.4549398301169, 39486661.596180908382, -550, "-550"
3853072.0341813312843, 39486609.888643220067, -550, "-550"
3853068.9146153847687, 39486568.740239411592, -550, "-550"
3853068.1277397228405, 39486558.181105531752, -550, "-550"
3853063.8018018975854, 39486506.473567843437, -550, "-550"
3853059.0415746001527, 39486454.766030155122, -550, "-550"
3853053.8785949158482, 39486403.058492466807, -550, "-550"
3853048.3306987024844, 39486351.350954778492, -550, "-550"
3853042.3987679802813, 39486299.643417090178, -550, "-550"
3853036.0784087544307, 39486247.935879401863, -550, "-550"
3853029.3810099666007, 39486196.228341713548, -550, "-550"
3853022.3539395569824, 39486144.520804025233, -550, "-550"
3853017.8058461542241, 39486112.132512271404, -550, "-550"
3853015.1369438492693, 39486092.813266336918, -550, "-550"
3853007.888197239954, 39486041.105728648603, -550, "-550"
3853000.6985267954879, 39485989.398190960288, -550, "-550"
3852993.7646320736967, 39485937.690653271973, -550, "-550"
3852987.2874732366763, 39485885.983115583658, -550, "-550"
3852981.4486029613763, 39485834.275577895343, -550, "-550"
3852976.3922797567211, 39485782.568040207028, -550, "-550"
3852972.2195619894192, 39485730.860502518713, -550, "-550"
3852968.9941243445501, 39485679.152964830399, -550, "-550"
3852966.7514985809103, 39485627.445427142084, -550, "-550"
3852966.6970769236796, 39485625.11962787807, -550, "-550"
3852965.5086897090077, 39485575.737889453769, -550, "-550"
3852965.228915638756, 39485524.030351765454, -550, "-550"
3852965.8241336271167, 39485472.322814077139, -550, "-550"
